UUID        = 61d2d1b4-694b-4d43-9460-5caf62d01661
ScanDate    = 20210611_103822
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 69
NumVolumes  = 380
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   180      43         15478030         15478044     0
   180      66         15478030         15478044     0
   180      22         15478065         15478079     0
   180      45         15478065         15478079     0
   180      68         15478065         15478079     0
   180       1         15478099         15478113     0
   180      24         15478099         15478113     0
   180      47         15478099         15478113     0
   180       3         15478133         15478148     0
   180      26         15478133         15478148     0
   180      49         15478133         15478148     0
   180       5         15478168         15478182     0
   180      28         15478168         15478182     0
   180      51         15478168         15478182     0
   180       7         15478202         15478216     0
   180      30         15478202         15478216     0
   180      53         15478202         15478216     0
   180       9         15478237         15478251     0
   180      32         15478237         15478251     0
   180      55         15478237         15478251     0
   180      11         15478271         15478285     0
   180      34         15478271         15478285     0
   180      57         15478271         15478285     0
   180      13         15478306         15478320     0
   180      36         15478306         15478320     0
   180      59         15478306         15478320     0
   180      15         15478340         15478354     0
   180      38         15478340         15478354     0
   180      61         15478340         15478354     0
   180      17         15478374         15478389     0
   180      40         15478374         15478389     0
   180      63         15478374         15478389     0
   180      19         15478409         15478423     0
   180      42         15478409         15478423     0
   180      65         15478409         15478423     0
   180      21         15478443         15478457     0
   180      44         15478443         15478457     0
   180      67         15478443         15478457     0
   181       0         15478486         15478500     0
   181      23         15478486         15478500     0
   181      46         15478486         15478500     0
   181       2         15478520         15478534     0
   181      25         15478520         15478534     0
   181      48         15478520         15478534     0
   181       4         15478555         15478569     0
   181      27         15478555         15478569     0
   181      50         15478555         15478569     0
   181       6         15478589         15478603     0
   181      29         15478589         15478603     0
   181      52         15478589         15478603     0
   181       8         15478624         15478638     0
   181      31         15478624         15478638     0
   181      54         15478624         15478638     0
   181      10         15478658         15478672     0
   181      33         15478658         15478672     0
   181      56         15478658         15478672     0
   181      12         15478692         15478707     0
   181      35         15478692         15478707     0
   181      58         15478692         15478707     0
   181      14         15478727         15478741     0
   181      37         15478727         15478741     0
   181      60         15478727         15478741     0
   181      16         15478761         15478775     0
   181      39         15478761         15478775     0
   181      62         15478761         15478775     0
   181      18         15478796         15478810     0
   181      41         15478796         15478810     0
   181      64         15478796         15478810     0
   181      20         15478830         15478844     0
   181      43         15478830         15478844     0
   181      66         15478830         15478844     0
   181      22         15478865         15478879     0
   181      45         15478865         15478879     0
   181      68         15478865         15478879     0
   181       1         15478899         15478913     0
   181      24         15478899         15478913     0
   181      47         15478899         15478913     0
   181       3         15478933         15478948     0
   181      26         15478933         15478948     0
   181      49         15478933         15478948     0
   181       5         15478968         15478982     0
   181      28         15478968         15478982     0
   181      51         15478968         15478982     0
   181       7         15479002         15479016     0
   181      30         15479002         15479016     0
   181      53         15479002         15479016     0
   181       9         15479037         15479051     0
   181      32         15479037         15479051     0
   181      55         15479037         15479051     0
   181      11         15479071         15479085     0
   181      34         15479071         15479085     0
   181      57         15479071         15479085     0
   181      13         15479106         15479120     0
   181      36         15479106         15479120     0
   181      59         15479106         15479120     0
   181      15         15479140         15479154     0
   181      38         15479140         15479154     0
   181      61         15479140         15479154     0
   181      17         15479174         15479189     0
   181      40         15479174         15479189     0
   181      63         15479174         15479189     0
   181      19         15479209         15479223     0
   181      42         15479209         15479223     0
   181      65         15479209         15479223     0
   181      21         15479243         15479257     0
   181      44         15479243         15479257     0
   181      67         15479243         15479257     0
   182       0         15479286         15479300     0
   182      23         15479286         15479300     0
   182      46         15479286         15479300     0
   182       2         15479320         15479334     0
   182      25         15479320         15479334     0
   182      48         15479320         15479334     0
   182       4         15479355         15479369     0
   182      27         15479355         15479369     0
   182      50         15479355         15479369     0
   182       6         15479389         15479403     0
   182      29         15479389         15479403     0
   182      52         15479389         15479403     0
   182       8         15479424         15479438     0
   182      31         15479424         15479438     0
   182      54         15479424         15479438     0
   182      10         15479458         15479472     0
   182      33         15479458         15479472     0
   182      56         15479458         15479472     0
   182      12         15479492         15479507     0
   182      35         15479492         15479507     0
   182      58         15479492         15479507     0
   182      14         15479527         15479541     0
   182      37         15479527         15479541     0
   182      60         15479527         15479541     0
   182      16         15479561         15479575     0
   182      39         15479561         15479575     0
   182      62         15479561         15479575     0
   182      18         15479596         15479610     0
   182      41         15479596         15479610     0
   182      64         15479596         15479610     0
   182      20         15479630         15479644     0
   182      43         15479630         15479644     0
   182      66         15479630         15479644     0
   182      22         15479665         15479679     0
   182      45         15479665         15479679     0
   182      68         15479665         15479679     0
   182       1         15479699         15479713     0
   182      24         15479699         15479713     0
   182      47         15479699         15479713     0
   182       3         15479733         15479748     0
   182      26         15479733         15479748     0
   182      49         15479733         15479748     0
   182       5         15479768         15479782     0
   182      28         15479768         15479782     0
   182      51         15479768         15479782     0
   182       7         15479802         15479816     0
   182      30         15479802         15479816     0
   182      53         15479802         15479816     0
   182       9         15479837         15479851     0
   182      32         15479837         15479851     0
   182      55         15479837         15479851     0
   182      11         15479871         15479885     0
   182      34         15479871         15479885     0
   182      57         15479871         15479885     0
   182      13         15479906         15479920     0
   182      36         15479906         15479920     0
   182      59         15479906         15479920     0
   182      15         15479940         15479954     0
   182      38         15479940         15479954     0
   182      61         15479940         15479954     0
   182      17         15479974         15479989     0
   182      40         15479974         15479989     0
   182      63         15479974         15479989     0
   182      19         15480009         15480023     0
   182      42         15480009         15480023     0
   182      65         15480009         15480023     0
   182      21         15480043         15480057     0
   182      44         15480043         15480057     0
   182      67         15480043         15480057     0
   183       0         15480086         15480100     0
   183      23         15480086         15480100     0
   183      46         15480086         15480100     0
   183       2         15480120         15480134     0
   183      25         15480120         15480134     0
   183      48         15480120         15480134     0
   183       4         15480155         15480169     0
   183      27         15480155         15480169     0
   183      50         15480155         15480169     0
   183       6         15480189         15480203     0
   183      29         15480189         15480203     0
   183      52         15480189         15480203     0
   183       8         15480224         15480238     0
   183      31         15480224         15480238     0
   183      54         15480224         15480238     0
   183      10         15480258         15480272     0
   183      33         15480258         15480272     0
   183      56         15480258         15480272     0
   183      12         15480292         15480307     0
   183      35         15480292         15480307     0
   183      58         15480292         15480307     0
   183      14         15480327         15480341     0
   183      37         15480327         15480341     0
   183      60         15480327         15480341     0
   183      16         15480361         15480375     0
   183      39         15480361         15480375     0
   183      62         15480361         15480375     0
   183      18         15480396         15480410     0
   183      41         15480396         15480410     0
   183      64         15480396         15480410     0
   183      20         15480430         15480444     0
   183      43         15480430         15480444     0
   183      66         15480430         15480444     0
   183      22         15480465         15480479     0
   183      45         15480465         15480479     0
   183      68         15480465         15480479     0
   183       1         15480499         15480513     0
   183      24         15480499         15480513     0
   183      47         15480499         15480513     0
   183       3         15480533         15480548     0
   183      26         15480533         15480548     0
   183      49         15480533         15480548     0
   183       5         15480568         15480582     0
   183      28         15480568         15480582     0
   183      51         15480568         15480582     0
   183       7         15480602         15480616     0
   183      30         15480602         15480616     0
   183      53         15480602         15480616     0
   183       9         15480637         15480651     0
   183      32         15480637         15480651     0
   183      55         15480637         15480651     0
   183      11         15480671         15480685     0
   183      34         15480671         15480685     0
   183      57         15480671         15480685     0
   183      13         15480706         15480720     0
   183      36         15480706         15480720     0
   183      59         15480706         15480720     0
   183      15         15480740         15480754     0
   183      38         15480740         15480754     0
   183      61         15480740         15480754     0
   183      17         15480774         15480789     0
   183      40         15480774         15480789     0
   183      63         15480774         15480789     0
   183      19         15480809         15480823     0
   183      42         15480809         15480823     0
   183      65         15480809         15480823     0
   183      21         15480843         15480857     0
   183      44         15480843         15480857     0
   183      67         15480843         15480857     0
   184       0         15480886         15480900     0
   184      23         15480886         15480900     0
   184      46         15480886         15480900     0
   184       2         15480920         15480934     0
   184      25         15480920         15480934     0
   184      48         15480920         15480934     0
   184       4         15480955         15480969     0
   184      27         15480955         15480969     0
   184      50         15480955         15480969     0
   184       6         15480989         15481003     0
   184      29         15480989         15481003     0
   184      52         15480989         15481003     0
   184       8         15481024         15481038     0
   184      31         15481024         15481038     0
   184      54         15481024         15481038     0
   184      10         15481058         15481072     0
   184      33         15481058         15481072     0
   184      56         15481058         15481072     0
   184      12         15481092         15481107     0
   184      35         15481092         15481107     0
   184      58         15481092         15481107     0
   184      14         15481127         15481141     0
   184      37         15481127         15481141     0
   184      60         15481127         15481141     0
   184      16         15481161         15481175     0
   184      39         15481161         15481175     0
   184      62         15481161         15481175     0
   184      18         15481196         15481210     0
   184      41         15481196         15481210     0
   184      64         15481196         15481210     0
   184      20         15481230         15481244     0
   184      43         15481230         15481244     0
   184      66         15481230         15481244     0
   184      22         15481265         15481279     0
   184      45         15481265         15481279     0
   184      68         15481265         15481279     0
   184       1         15481299         15481313     0
   184      24         15481299         15481313     0
   184      47         15481299         15481313     0
   184       3         15481333         15481348     0
   184      26         15481333         15481348     0
   184      49         15481333         15481348     0
   184       5         15481368         15481382     0
   184      28         15481368         15481382     0
   184      51         15481368         15481382     0
   184       7         15481402         15481416     0
   184      30         15481402         15481416     0
   184      53         15481402         15481416     0
   184       9         15481437         15481451     0
   184      32         15481437         15481451     0
   184      55         15481437         15481451     0
   184      11         15481471         15481485     0
   184      34         15481471         15481485     0
   184      57         15481471         15481485     0
   184      13         15481506         15481520     0
   184      36         15481506         15481520     0
   184      59         15481506         15481520     0
   184      15         15481540         15481554     0
   184      38         15481540         15481554     0
   184      61         15481540         15481554     0
   184      17         15481574         15481589     0
   184      40         15481574         15481589     0
   184      63         15481574         15481589     0
   184      19         15481609         15481623     0
   184      42         15481609         15481623     0
   184      65         15481609         15481623     0
   184      21         15481643         15481657     0
   184      44         15481643         15481657     0
   184      67         15481643         15481657     0
   185       0         15481686         15481700     0
   185      23         15481686         15481700     0
   185      46         15481686         15481700     0
   185       2         15481720         15481734     0
   185      25         15481720         15481734     0
   185      48         15481720         15481734     0
   185       4         15481755         15481769     0
   185      27         15481755         15481769     0
   185      50         15481755         15481769     0
   185       6         15481789         15481803     0
   185      29         15481789         15481803     0
   185      52         15481789         15481803     0
   185       8         15481824         15481838     0
   185      31         15481824         15481838     0
   185      54         15481824         15481838     0
   185      10         15481858         15481872     0
   185      33         15481858         15481872     0
   185      56         15481858         15481872     0
   185      12         15481892         15481907     0
   185      35         15481892         15481907     0
   185      58         15481892         15481907     0
   185      14         15481927         15481941     0
   185      37         15481927         15481941     0
   185      60         15481927         15481941     0
   185      16         15481961         15481975     0
   185      39         15481961         15481975     0
   185      62         15481961         15481975     0
   185      18         15481996         15482010     0
   185      41         15481996         15482010     0
   185      64         15481996         15482010     0
   185      20         15482030         15482044     0
   185      43         15482030         15482044     0
   185      66         15482030         15482044     0
   185      22         15482065         15482079     0
   185      45         15482065         15482079     0
   185      68         15482065         15482079     0
   185       1         15482099         15482113     0
   185      24         15482099         15482113     0
   185      47         15482099         15482113     0
   185       3         15482133         15482148     0
   185      26         15482133         15482148     0
   185      49         15482133         15482148     0
   185       5         15482168         15482182     0
   185      28         15482168         15482182     0
   185      51         15482168         15482182     0
   185       7         15482202         15482216     0
   185      30         15482202         15482216     0
   185      53         15482202         15482216     0
   185       9         15482237         15482251     0
   185      32         15482237         15482251     0
   185      55         15482237         15482251     0
   185      11         15482271         15482285     0
   185      34         15482271         15482285     0
   185      57         15482271         15482285     0
   185      13         15482306         15482320     0
   185      36         15482306         15482320     0
   185      59         15482306         15482320     0
   185      15         15482340         15482354     0
   185      38         15482340         15482354     0
   185      61         15482340         15482354     0
   185      17         15482374         15482389     0
   185      40         15482374         15482389     0
   185      63         15482374         15482389     0
   185      19         15482409         15482423     0
   185      42         15482409         15482423     0
   185      65         15482409         15482423     0
   185      21         15482443         15482457     0
   185      44         15482443         15482457     0
   185      67         15482443         15482457     0
   186       0         15482486         15482500     0
   186      23         15482486         15482500     0
   186      46         15482486         15482500     0
   186       2         15482520         15482534     0
   186      25         15482520         15482534     0
   186      48         15482520         15482534     0
   186       4         15482555         15482569     0
   186      27         15482555         15482569     0
   186      50         15482555         15482569     0
   186       6         15482589         15482603     0
   186      29         15482589         15482603     0
   186      52         15482589         15482603     0
   186       8         15482624         15482638     0
   186      31         15482624         15482638     0
   186      54         15482624         15482638     0
   186      10         15482658         15482672     0
   186      33         15482658         15482672     0
   186      56         15482658         15482672     0
   186      12         15482692         15482707     0
   186      35         15482692         15482707     0
   186      58         15482692         15482707     0
   186      14         15482727         15482741     0
   186      37         15482727         15482741     0
   186      60         15482727         15482741     0
   186      16         15482761         15482775     0
   186      39         15482761         15482775     0
   186      62         15482761         15482775     0
   186      18         15482796         15482810     0
   186      41         15482796         15482810     0
   186      64         15482796         15482810     0
   186      20         15482830         15482844     0
   186      43         15482830         15482844     0
   186      66         15482830         15482844     0
   186      22         15482865         15482879     0
   186      45         15482865         15482879     0
   186      68         15482865         15482879     0
   186       1         15482899         15482913     0
   186      24         15482899         15482913     0
   186      47         15482899         15482913     0
   186       3         15482933         15482948     0
   186      26         15482933         15482948     0
   186      49         15482933         15482948     0
   186       5         15482968         15482982     0
   186      28         15482968         15482982     0
   186      51         15482968         15482982     0
   186       7         15483002         15483016     0
   186      30         15483002         15483016     0
   186      53         15483002         15483016     0
   186       9         15483037         15483051     0
   186      32         15483037         15483051     0
   186      55         15483037         15483051     0
   186      11         15483071         15483085     0
   186      34         15483071         15483085     0
   186      57         15483071         15483085     0
   186      13         15483106         15483120     0
   186      36         15483106         15483120     0
   186      59         15483106         15483120     0
   186      15         15483140         15483154     0
   186      38         15483140         15483154     0
   186      61         15483140         15483154     0
   186      17         15483174         15483189     0
   186      40         15483174         15483189     0
   186      63         15483174         15483189     0
   186      19         15483209         15483223     0
   186      42         15483209         15483223     0
   186      65         15483209         15483223     0
   186      21         15483243         15483257     0
   186      44         15483243         15483257     0
   186      67         15483243         15483257     0
   187       0         15483286         15483300     0
   187      23         15483286         15483300     0
   187      46         15483286         15483300     0
   187       2         15483320         15483334     0
   187      25         15483320         15483334     0
   187      48         15483320         15483334     0
   187       4         15483355         15483369     0
   187      27         15483355         15483369     0
   187      50         15483355         15483369     0
   187       6         15483389         15483403     0
   187      29         15483389         15483403     0
   187      52         15483389         15483403     0
   187       8         15483424         15483438     0
   187      31         15483424         15483438     0
   187      54         15483424         15483438     0
   187      10         15483458         15483472     0
   187      33         15483458         15483472     0
   187      56         15483458         15483472     0
   187      12         15483492         15483507     0
   187      35         15483492         15483507     0
   187      58         15483492         15483507     0
   187      14         15483527         15483541     0
   187      37         15483527         15483541     0
   187      60         15483527         15483541     0
   187      16         15483561         15483575     0
   187      39         15483561         15483575     0
   187      62         15483561         15483575     0
   187      18         15483596         15483610     0
   187      41         15483596         15483610     0
   187      64         15483596         15483610     0
   187      20         15483630         15483644     0
   187      43         15483630         15483644     0
   187      66         15483630         15483644     0
   187      22         15483665         15483679     0
   187      45         15483665         15483679     0
   187      68         15483665         15483679     0
   187       1         15483699         15483713     0
   187      24         15483699         15483713     0
   187      47         15483699         15483713     0
   187       3         15483733         15483748     0
   187      26         15483733         15483748     0
   187      49         15483733         15483748     0
   187       5         15483768         15483782     0
   187      28         15483768         15483782     0
   187      51         15483768         15483782     0
   187       7         15483802         15483816     0
   187      30         15483802         15483816     0
   187      53         15483802         15483816     0
   187       9         15483837         15483851     0
   187      32         15483837         15483851     0
   187      55         15483837         15483851     0
   187      11         15483871         15483885     0
   187      34         15483871         15483885     0
   187      57         15483871         15483885     0
   187      13         15483906         15483920     0
   187      36         15483906         15483920     0
   187      59         15483906         15483920     0
   187      15         15483940         15483954     0
   187      38         15483940         15483954     0
   187      61         15483940         15483954     0
   187      17         15483974         15483989     0
   187      40         15483974         15483989     0
   187      63         15483974         15483989     0
   187      19         15484009         15484023     0
   187      42         15484009         15484023     0
   187      65         15484009         15484023     0
   187      21         15484043         15484057     0
   187      44         15484043         15484057     0
   187      67         15484043         15484057     0
   188       0         15484086         15484100     0
   188      23         15484086         15484100     0
   188      46         15484086         15484100     0
   188       2         15484120         15484134     0
   188      25         15484120         15484134     0
   188      48         15484120         15484134     0
   188       4         15484155         15484169     0
   188      27         15484155         15484169     0
   188      50         15484155         15484169     0
   188       6         15484189         15484203     0
   188      29         15484189         15484203     0
   188      52         15484189         15484203     0
   188       8         15484224         15484238     0
   188      31         15484224         15484238     0
   188      54         15484224         15484238     0
   188      10         15484258         15484272     0
   188      33         15484258         15484272     0
   188      56         15484258         15484272     0
   188      12         15484292         15484307     0
   188      35         15484292         15484307     0
   188      58         15484292         15484307     0
   188      14         15484327         15484341     0
   188      37         15484327         15484341     0
   188      60         15484327         15484341     0
   188      16         15484361         15484375     0
   188      39         15484361         15484375     0
   188      62         15484361         15484375     0
   188      18         15484396         15484410     0
   188      41         15484396         15484410     0
   188      64         15484396         15484410     0
   188      20         15484430         15484444     0
   188      43         15484430         15484444     0
   188      66         15484430         15484444     0
   188      22         15484465         15484479     0
   188      45         15484465         15484479     0
   188      68         15484465         15484479     0
   188       1         15484499         15484513     0
   188      24         15484499         15484513     0
   188      47         15484499         15484513     0
   188       3         15484533         15484548     0
   188      26         15484533         15484548     0
   188      49         15484533         15484548     0
   188       5         15484568         15484582     0
   188      28         15484568         15484582     0
   188      51         15484568         15484582     0
   188       7         15484602         15484616     0
   188      30         15484602         15484616     0
   188      53         15484602         15484616     0
   188       9         15484637         15484651     0
   188      32         15484637         15484651     0
   188      55         15484637         15484651     0
   188      11         15484671         15484685     0
   188      34         15484671         15484685     0
   188      57         15484671         15484685     0
   188      13         15484706         15484720     0
   188      36         15484706         15484720     0
   188      59         15484706         15484720     0
   188      15         15484740         15484754     0
   188      38         15484740         15484754     0
   188      61         15484740         15484754     0
   188      17         15484774         15484789     0
   188      40         15484774         15484789     0
   188      63         15484774         15484789     0
   188      19         15484809         15484823     0
   188      42         15484809         15484823     0
   188      65         15484809         15484823     0
   188      21         15484843         15484857     0
   188      44         15484843         15484857     0
   188      67         15484843         15484857     0
   189       0         15484886         15484900     0
   189      23         15484886         15484900     0
   189      46         15484886         15484900     0
   189       2         15484920         15484934     0
   189      25         15484920         15484934     0
   189      48         15484920         15484934     0
   189       4         15484955         15484969     0
   189      27         15484955         15484969     0
   189      50         15484955         15484969     0
   189       6         15484989         15485003     0
   189      29         15484989         15485003     0
   189      52         15484989         15485003     0
   189       8         15485024         15485038     0
   189      31         15485024         15485038     0
   189      54         15485024         15485038     0
   189      10         15485058         15485072     0
   189      33         15485058         15485072     0
   189      56         15485058         15485072     0
   189      12         15485092         15485107     0
   189      35         15485092         15485107     0
   189      58         15485092         15485107     0
   189      14         15485127         15485141     0
   189      37         15485127         15485141     0
   189      60         15485127         15485141     0
   189      16         15485161         15485175     0
   189      39         15485161         15485175     0
   189      62         15485161         15485175     0
   189      18         15485196         15485210     0
   189      41         15485196         15485210     0
   189      64         15485196         15485210     0
   189      20         15485230         15485244     0
   189      43         15485230         15485244     0
   189      66         15485230         15485244     0
   189      22         15485265         15485279     0
   189      45         15485265         15485279     0
   189      68         15485265         15485279     0
   189       1         15485299         15485313     0
   189      24         15485299         15485313     0
   189      47         15485299         15485313     0
   189       3         15485333         15485348     0
   189      26         15485333         15485348     0
   189      49         15485333         15485348     0
   189       5         15485368         15485382     0
   189      28         15485368         15485382     0
   189      51         15485368         15485382     0
   189       7         15485402         15485416     0
   189      30         15485402         15485416     0
   189      53         15485402         15485416     0
   189       9         15485437         15485451     0
   189      32         15485437         15485451     0
   189      55         15485437         15485451     0
   189      11         15485471         15485485     0
   189      34         15485471         15485485     0
   189      57         15485471         15485485     0
   189      13         15485506         15485520     0
   189      36         15485506         15485520     0
   189      59         15485506         15485520     0
   189      15         15485540         15485554     0
   189      38         15485540         15485554     0
   189      61         15485540         15485554     0
   189      17         15485574         15485589     0
   189      40         15485574         15485589     0
   189      63         15485574         15485589     0
   189      19         15485609         15485623     0
   189      42         15485609         15485623     0
   189      65         15485609         15485623     0
   189      21         15485643         15485657     0
   189      44         15485643         15485657     0
   189      67         15485643         15485657     0
   190       0         15485686         15485700     0
   190      23         15485686         15485700     0
   190      46         15485686         15485700     0
   190       2         15485720         15485734     0
   190      25         15485720         15485734     0
   190      48         15485720         15485734     0
   190       4         15485755         15485769     0
   190      27         15485755         15485769     0
   190      50         15485755         15485769     0
   190       6         15485789         15485803     0
   190      29         15485789         15485803     0
   190      52         15485789         15485803     0
   190       8         15485824         15485838     0
   190      31         15485824         15485838     0
   190      54         15485824         15485838     0
   190      10         15485858         15485872     0
   190      33         15485858         15485872     0
   190      56         15485858         15485872     0
   190      12         15485892         15485907     0
   190      35         15485892         15485907     0
   190      58         15485892         15485907     0
   190      14         15485927         15485941     0
   190      37         15485927         15485941     0
   190      60         15485927         15485941     0
   190      16         15485961         15485975     0
   190      39         15485961         15485975     0
   190      62         15485961         15485975     0
   190      18         15485996         15486010     0
   190      41         15485996         15486010     0
   190      64         15485996         15486010     0
   190      20         15486030         15486044     0
   190      43         15486030         15486044     0
   190      66         15486030         15486044     0
   190      22         15486065         15486079     0
   190      45         15486065         15486079     0
   190      68         15486065         15486079     0
   190       1         15486099         15486113     0
   190      24         15486099         15486113     0
   190      47         15486099         15486113     0
   190       3         15486133         15486148     0
   190      26         15486133         15486148     0
   190      49         15486133         15486148     0
   190       5         15486168         15486182     0
   190      28         15486168         15486182     0
   190      51         15486168         15486182     0
   190       7         15486202         15486216     0
   190      30         15486202         15486216     0
   190      53         15486202         15486216     0
   190       9         15486237         15486251     0
   190      32         15486237         15486251     0
   190      55         15486237         15486251     0
   190      11         15486271         15486285     0
   190      34         15486271         15486285     0
   190      57         15486271         15486285     0
   190      13         15486306         15486320     0
   190      36         15486306         15486320     0
   190      59         15486306         15486320     0
   190      15         15486340         15486354     0
   190      38         15486340         15486354     0
   190      61         15486340         15486354     0
   190      17         15486374         15486389     0
   190      40         15486374         15486389     0
   190      63         15486374         15486389     0
   190      19         15486409         15486423     0
   190      42         15486409         15486423     0
   190      65         15486409         15486423     0
   190      21         15486443         15486457     0
   190      44         15486443         15486457     0
   190      67         15486443         15486457     0
   191       0         15486486         15486500     0
   191      23         15486486         15486500     0
   191      46         15486486         15486500     0
   191       2         15486520         15486534     0
   191      25         15486520         15486534     0
   191      48         15486520         15486534     0
   191       4         15486555         15486569     0
   191      27         15486555         15486569     0
   191      50         15486555         15486569     0
   191       6         15486589         15486603     0
   191      29         15486589         15486603     0
   191      52         15486589         15486603     0
   191       8         15486624         15486638     0
   191      31         15486624         15486638     0
   191      54         15486624         15486638     0
   191      10         15486658         15486672     0
   191      33         15486658         15486672     0
   191      56         15486658         15486672     0
   191      12         15486692         15486707     0
   191      35         15486692         15486707     0
   191      58         15486692         15486707     0
   191      14         15486727         15486741     0
   191      37         15486727         15486741     0
   191      60         15486727         15486741     0
   191      16         15486761         15486775     0
   191      39         15486761         15486775     0
   191      62         15486761         15486775     0
   191      18         15486796         15486810     0
   191      41         15486796         15486810     0
   191      64         15486796         15486810     0
   191      20         15486830         15486844     0
   191      43         15486830         15486844     0
   191      66         15486830         15486844     0
   191      22         15486865         15486879     0
   191      45         15486865         15486879     0
   191      68         15486865         15486879     0
   191       1         15486899         15486913     0
   191      24         15486899         15486913     0
   191      47         15486899         15486913     0
   191       3         15486933         15486948     0
   191      26         15486933         15486948     0
   191      49         15486933         15486948     0
   191       5         15486968         15486982     0
   191      28         15486968         15486982     0
   191      51         15486968         15486982     0
   191       7         15487002         15487016     0
   191      30         15487002         15487016     0
   191      53         15487002         15487016     0
   191       9         15487037         15487051     0
   191      32         15487037         15487051     0
   191      55         15487037         15487051     0
   191      11         15487071         15487085     0
   191      34         15487071         15487085     0
   191      57         15487071         15487085     0
   191      13         15487106         15487120     0
   191      36         15487106         15487120     0
   191      59         15487106         15487120     0
   191      15         15487140         15487154     0
   191      38         15487140         15487154     0
   191      61         15487140         15487154     0
   191      17         15487174         15487189     0
   191      40         15487174         15487189     0
   191      63         15487174         15487189     0
   191      19         15487209         15487223     0
   191      42         15487209         15487223     0
   191      65         15487209         15487223     0
   191      21         15487243         15487257     0
   191      44         15487243         15487257     0
   191      67         15487243         15487257     0
   192       0         15487286         15487300     0
   192      23         15487286         15487300     0
   192      46         15487286         15487300     0
   192       2         15487320         15487334     0
   192      25         15487320         15487334     0
   192      48         15487320         15487334     0
   192       4         15487355         15487369     0
   192      27         15487355         15487369     0
   192      50         15487355         15487369     0
   192       6         15487389         15487403     0
   192      29         15487389         15487403     0
   192      52         15487389         15487403     0
   192       8         15487424         15487438     0
   192      31         15487424         15487438     0
   192      54         15487424         15487438     0
   192      10         15487458         15487472     0
   192      33         15487458         15487472     0
   192      56         15487458         15487472     0
   192      12         15487492         15487507     0
   192      35         15487492         15487507     0
   192      58         15487492         15487507     0
   192      14         15487527         15487541     0
